Individual,Fitness,RobotStructure
0,1.8388363768007774,"0.0,4.0,2.0,1.0,1.0|4.0,1.0,4.0,2.0,1.0|0.0,3.0,1.0,3.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,4.0,2.0,4.0,0.0"
1,1.7891842152818895,"0.0,0.0,0.0,0.0,3.0|1.0,4.0,4.0,3.0,3.0|0.0,2.0,0.0,1.0,4.0|3.0,3.0,3.0,3.0,2.0|0.0,4.0,2.0,0.0,3.0"
2,1.7402293541505691,"4.0,0.0,0.0,0.0,1.0|1.0,2.0,1.0,3.0,3.0|0.0,3.0,3.0,1.0,4.0|0.0,4.0,3.0,3.0,2.0|0.0,4.0,2.0,4.0,0.0"
3,1.7207115863475388,"0.0,0.0,0.0,0.0,3.0|1.0,4.0,4.0,3.0,4.0|0.0,2.0,3.0,1.0,2.0|3.0,3.0,3.0,3.0,2.0|0.0,4.0,2.0,0.0,3.0"
4,1.703559705629533,"4.0,0.0,0.0,0.0,3.0|4.0,4.0,2.0,2.0,3.0|0.0,3.0,4.0,1.0,4.0|0.0,1.0,0.0,4.0,2.0|0.0,4.0,2.0,4.0,0.0"
5,1.6591416196440019,"0.0,0.0,0.0,0.0,1.0|1.0,2.0,4.0,3.0,3.0|0.0,3.0,3.0,1.0,4.0|0.0,3.0,3.0,3.0,2.0|0.0,4.0,2.0,4.0,0.0"
6,1.655344392152087,"2.0,3.0,3.0,0.0,2.0|2.0,0.0,4.0,4.0,3.0|1.0,3.0,3.0,1.0,4.0|4.0,0.0,2.0,4.0,0.0|0.0,4.0,3.0,4.0,0.0"
7,1.598593099739442,"4.0,4.0,4.0,0.0,3.0|4.0,4.0,4.0,2.0,3.0|0.0,3.0,4.0,1.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,4.0,2.0,4.0,0.0"
8,1.5972637517417916,"2.0,4.0,4.0,1.0,1.0|4.0,4.0,3.0,2.0,0.0|0.0,3.0,4.0,1.0,4.0|0.0,1.0,2.0,2.0,0.0|0.0,4.0,2.0,4.0,0.0"
9,1.5287740617755945,"0.0,3.0,2.0,2.0,1.0|2.0,1.0,4.0,3.0,1.0|1.0,3.0,4.0,3.0,4.0|1.0,2.0,1.0,4.0,0.0|0.0,4.0,2.0,4.0,0.0"
10,1.528555420037443,"0.0,3.0,3.0,0.0,1.0|1.0,1.0,4.0,3.0,3.0|1.0,3.0,3.0,1.0,4.0|3.0,2.0,2.0,4.0,4.0|0.0,2.0,3.0,4.0,0.0"
11,1.495910731843312,"4.0,4.0,3.0,3.0,1.0|1.0,2.0,1.0,3.0,3.0|0.0,3.0,3.0,1.0,4.0|0.0,4.0,3.0,4.0,2.0|0.0,4.0,2.0,4.0,0.0"
12,1.1795539829530701,"0.0,0.0,0.0,0.0,2.0|1.0,1.0,0.0,1.0,4.0|0.0,2.0,1.0,1.0,2.0|3.0,1.0,3.0,3.0,2.0|0.0,4.0,2.0,0.0,2.0"
13,1.1325798716764335,"4.0,3.0,4.0,0.0,1.0|1.0,2.0,1.0,3.0,3.0|0.0,3.0,3.0,1.0,4.0|0.0,4.0,4.0,3.0,2.0|0.0,4.0,3.0,4.0,0.0"
14,0.6299672266878225,"0.0,4.0,4.0,1.0,1.0|4.0,1.0,4.0,0.0,1.0|0.0,3.0,1.0,3.0,4.0|0.0,1.0,0.0,4.0,0.0|2.0,4.0,2.0,2.0,0.0"
15,0.41476868657781757,"2.0,0.0,0.0,0.0,1.0|1.0,2.0,4.0,3.0,3.0|1.0,3.0,3.0,1.0,4.0|3.0,0.0,2.0,3.0,2.0|0.0,4.0,2.0,0.0,0.0"
16,0.4020640384999802,"0.0,4.0,4.0,0.0,3.0|4.0,4.0,4.0,2.0,3.0|0.0,3.0,3.0,1.0,4.0|0.0,3.0,0.0,3.0,0.0|2.0,4.0,2.0,4.0,0.0"
17,0.394061787847257,"0.0,0.0,0.0,0.0,3.0|2.0,0.0,4.0,4.0,3.0|1.0,2.0,1.0,1.0,2.0|4.0,0.0,2.0,4.0,0.0|0.0,4.0,2.0,4.0,3.0"
